transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status
201909280017-1,2019-09-28,C-002121,INNG5,1,169800,2019-10-06,,配達済み
201909280018-1,2019-09-28,C-002170,INNG7,1,191800,2019-10-09,,配達済み
201909280021-1,2019-09-28,C-002244,PUNB3,2,197480,2019-10-09,,配達済み
201909280023-1,2019-09-28,C-002754,CADB13,0,0,2019-10-08,,配達済み
201909280025-1,2019-09-28,C-002766,ZENB3,2,309600,2019-10-09,,配達済み
201909280026-1,2019-09-28,C-003071,VEDB17,2,2199600,2019-10-07,,配達済み
201909280028-1,2019-09-28,C-003281,CADB7,2,469600,2019-10-08,,配達済み
201909280029-1,2019-09-28,C-003518,IMU,2,2460,2019-10-03,,配達済み
201909290000-1,2019-09-29,C-001229,CANB7,53,12184700,2019-10-07,,配達済み
201909290000-2,2019-09-29,C-001229,INNS3,3,380400,2019-10-10,,配達済み
201909290003-1,2019-09-29,C-001922,CANB9,2,519600,2019-10-07,,配達済み
201909290006-1,2019-09-29,C-002448,ZEDB1,1,124800,2019-10-08,,配達済み
201909290007-1,2019-09-29,C-002689,INNS7,1,181800,2019-10-12,,配達済み
201909290008-1,2019-09-29,C-003116,INNG5,5,849000,2019-10-08,,配達済み
201909290011-1,2019-09-29,C-003374,VEDB3,3,554400,2019-10-09,,配達済み
201909300001-1,2019-09-30,C-000263,ZENB7,5,1157000,2019-10-09,,配達済み
201909300002-1,2019-09-30,C-000282,ID16,2,32600,2019-10-09,,配達済み
201909300003-1,2019-09-30,C-000376,CADB11,3,1094400,2019-10-11,,配達済み
201909300004-1,2019-09-30,C-000452,CANB11,7,2029300,2019-10-08,,配達済み
201909300006-1,2019-09-30,C-001431,VEDB15,8,6798400,2019-10-08,,配達済み
201909300008-1,2019-09-30,C-001558,VEDB13,1,584800,2019-10-09,,配達済み
201909300009-1,2019-09-30,C-001826,INNG9,0,0,2019-10-13,,配達済み
201909300012-1,2019-09-30,C-001923,CADB7,0,0,2019-10-12,,配達済み
201909300015-1,2019-09-30,C-002125,VEDB15,1,849800,2019-10-14,,配達済み
201909300017-1,2019-09-30,C-002139,ZENB3,1,154800,2019-10-11,,配達済み
201909300018-1,2019-09-30,C-002558,CADB15,2,1359600,2019-10-08,,配達済み
201909300021-1,2019-09-30,C-003194,ZENB7,3,694200,2019-10-11,,配達済み
201909300024-1,2019-09-30,C-003406,INNG7,2,383600,2019-10-09,,配達済み
201910030001-1,2019-10-03,C-000593,IMU,1,1230,2019-10-12,,配達済み
201910030002-1,2019-10-03,C-000719,ID23,2,39960,2019-10-13,,配達済み
201910030004-1,2019-10-03,C-002255,VENB1,0,0,2019-10-14,,配達済み
201910030007-1,2019-10-03,C-002552,TADB3,2,90684,2019-10-15,,配達済み
201910030008-1,2019-10-03,C-002842,INDB9,1,216800,2019-10-07,,配達済み
201910030009-1,2019-10-03,C-003105,TADB5,1,124342,2019-10-12,,配達済み
201910030010-1,2019-10-03,C-003243,PUNW3,3,296220,2019-10-13,,配達済み
201910030010-2,2019-10-03,C-003243,IKU,3,8493,2019-10-14,,配達済み
201910030010-3,2019-10-03,C-003243,CADB1,1,134800,2019-10-15,,配達済み
201910030010-4,2019-10-03,C-003243,INNG5,2,339600,2019-10-14,,配達済み
201910030011-1,2019-10-03,C-003742,PUNW1,3,203400,2019-10-10,,配達済み
201910040001-1,2019-10-04,C-002499,TADB5,3,373026,2019-10-13,,配達済み
201910040001-2,2019-10-04,C-002499,INNB3,1,126800,2019-10-15,,配達済み
201910040002-1,2019-10-04,C-002703,ZENB9,1,279900,2019-10-14,,配達済み
201910040005-1,2019-10-04,C-003279,ZEDB7,3,650700,2019-10-16,,配達済み
201910050001-1,2019-10-05,C-000748,IMW,0,0,2019-10-14,,配達済み
201910050002-1,2019-10-05,C-000819,IKW,1,3781,2019-10-13,,配達済み
201910050005-1,2019-10-05,C-001178,INNB3,4,507200,2019-10-13,,配達済み
201910050009-1,2019-10-05,C-001526,CANB5,2,399600,2019-10-16,,配達済み
201910050010-1,2019-10-05,C-002162,CANB7,1,229900,2019-10-13,,配達済み
201910050011-1,2019-10-05,C-003769,VEDB5,8,1798400,2019-10-12,,配達済み
201910050011-2,2019-10-05,C-003769,VENB5,10,2698000,2019-10-14,,配達済み
201910060001-1,2019-10-06,C-000193,CADB3,3,524700,2019-10-15,,配達済み
201910060002-1,2019-10-06,C-000765,TADB3,3,136026,2019-10-15,,配達済み
201910060003-1,2019-10-06,C-000978,VENB9,10,3698000,2019-10-14,,配達済み
201910060004-1,2019-10-06,C-001427,ZEDB1,1,124800,2019-10-10,,配達済み
201910060007-1,2019-10-06,C-002292,VEDB7,1,228900,2019-10-16,,配達済み
201910060008-1,2019-10-06,C-002502,ZENB5,2,347600,2019-10-15,,配達済み
201910060009-1,2019-10-06,C-002610,TADB5,10,1243420,2019-10-16,,配達済み
201910060016-1,2019-10-06,C-003293,CANB11,1,289900,2019-10-16,,配達済み
201910060017-1,2019-10-06,C-003578,PUNR1,1,67800,2019-10-11,,配達済み
201910070001-1,2019-10-07,C-000427,ID23,1,19980,2019-10-19,,配達済み
201910070003-1,2019-10-07,C-000596,CADB5,8,1558400,2019-10-16,,配達済み
201910070004-1,2019-10-07,C-000964,PUDB3,1,89940,2019-10-11,,配達済み
201910070006-1,2019-10-07,C-001842,INNB5,0,0,2019-10-13,,配達済み
201910070007-1,2019-10-07,C-002058,CANB3,2,299600,2019-10-17,,配達済み
201910070010-1,2019-10-07,C-002210,IKU,9,25479,2019-10-19,,配達済み
201910070011-1,2019-10-07,C-002595,CADB3,24,4197600,2019-10-16,,配達済み
201910070012-1,2019-10-07,C-002804,VENB9,1,369800,2019-10-16,,配達済み
201910070015-1,2019-10-07,C-003509,TADB1,2,29940,2019-10-16,,配達済み
201910100001-1,2019-10-10,C-000543,IKU,1,2831,2019-10-18,,配達済み
201910100002-1,2019-10-10,C-000873,CADB7,4,939200,2019-10-21,,配達済み
201910100005-1,2019-10-10,C-000905,INNB9,1,219800,2019-10-18,,配達済み
201910100006-1,2019-10-10,C-001071,ID23,1,19980,2019-10-21,,配達済み
201910100008-1,2019-10-10,C-001430,PUDB3,3,269820,2019-10-20,,配達済み
201910100009-1,2019-10-10,C-001463,TADB5,1,124342,2019-10-22,,配達済み
201910100011-1,2019-10-10,C-001551,PUNW1,0,0,2019-10-23,,配達済み
201910100012-1,2019-10-10,C-002000,INNB7,1,181800,2019-10-16,,配達済み
201910100015-1,2019-10-10,C-002115,VEDB17,5,5499000,2019-10-19,,配達済み
201910100017-1,2019-10-10,C-002185,INDB7,2,369600,2019-10-16,,配達済み
201910100017-2,2019-10-10,C-002185,CADB1,2,269600,2019-10-17,,配達済み
201910100019-1,2019-10-10,C-002535,CANB5,1,199800,2019-10-18,,配達済み
201910100023-1,2019-10-10,C-003667,PUNR3,1,98740,2019-10-19,,配達済み
201910110000-1,2019-10-11,C-000138,CANB11,1,289900,2019-10-24,,配達済み
201910110001-1,2019-10-11,C-000248,INNG9,3,689400,2019-10-15,,配達済み
201910110010-1,2019-10-11,C-000374,TADB3,2,90684,2019-10-18,,配達済み
201910110011-1,2019-10-11,C-000698,INNG7,3,575400,2019-10-17,,配達済み
201910110012-1,2019-10-11,C-001861,INDB3,6,700800,2019-10-16,,配達済み
201910110013-1,2019-10-11,C-002295,VEDB11,1,399800,2019-10-17,,配達済み
201910110014-1,2019-10-11,C-003100,PUNB3,2,197480,2019-10-21,,配達済み
201910110015-1,2019-10-11,C-003389,INNB7,2,363600,2019-10-18,,配達済み
201910120004-1,2019-10-12,C-000510,TADB3,2,90684,2019-10-21,,配達済み
201910120005-1,2019-10-12,C-000524,INNB1,3,224400,2019-10-19,,配達済み
201910120006-1,2019-10-12,C-000591,INNB7,1,181800,2019-10-17,,配達済み
201910120008-1,2019-10-12,C-000898,ID23,0,0,2019-10-22,,配達済み
201910120011-1,2019-10-12,C-001103,TADB1,2,29940,2019-10-16,,配達済み
201910120013-1,2019-10-12,C-001648,INNG7,2,383600,2019-10-23,,配達済み
201910120014-1,2019-10-12,C-001653,PUNS1,1,67800,2019-10-23,,配達済み
201910120015-1,2019-10-12,C-002275,ZENB3,1,154800,2019-10-26,,配達済み
201910120017-1,2019-10-12,C-003428,VEDB9,1,379400,2019-10-16,,配達済み
201910130005-1,2019-10-13,C-000549,VEDB11,2,799600,2019-10-25,,配達済み
201910130006-1,2019-10-13,C-000789,VEDB7,3,686700,2019-10-22,,配達済み
201910130009-1,2019-10-13,C-000839,VENB7,1,309800,2019-10-24,,配達済み
201910130011-1,2019-10-13,C-000936,TADB5,0,0,2019-10-22,,配達済み
201910130013-1,2019-10-13,C-001080,IKU,1,2831,2019-10-20,,配達済み
201910130013-2,2019-10-13,C-001080,ZENB9,1,279900,2019-10-23,,配達済み
201910130015-1,2019-10-13,C-001561,IKW,7,26467,2019-10-24,,配達済み
201910130016-1,2019-10-13,C-001635,VEDB13,1,584800,2019-10-22,,配達済み
201910130016-2,2019-10-13,C-001635,ZENB7,1,231400,2019-10-22,,配達済み
201910130017-1,2019-10-13,C-001709,INNS5,0,0,2019-10-20,,配達済み
201910130017-2,2019-10-13,C-001709,ZENB5,0,0,2019-10-23,,配達済み
201910130018-1,2019-10-13,C-001713,ZENB7,8,1851200,2019-10-22,,配達済み
201910130020-1,2019-10-13,C-001786,ZENB5,1,173800,2019-10-22,,配達済み
201910130021-1,2019-10-13,C-001841,IMW,1,2537,2019-10-25,,配達済み
201910130023-1,2019-10-13,C-001963,INDB9,1,216800,2019-10-21,,配達済み
201910130024-1,2019-10-13,C-002125,CADB15,11,7477800,2019-10-22,,配達済み
201910130026-1,2019-10-13,C-002238,PUNB3,2,197480,2019-10-24,,配達済み
201910130027-1,2019-10-13,C-002470,CANB13,1,349800,2019-10-23,,配達済み
201910130031-1,2019-10-13,C-002580,VENB5,2,539600,2019-10-21,,配達済み
201910130033-1,2019-10-13,C-002886,PUNW3,1,98740,2019-10-21,,配達済み
201910140000-1,2019-10-14,C-000169,ZENB1,2,207600,2019-10-22,,配達済み
201910140001-1,2019-10-14,C-000936,ZEDB9,1,256400,2019-10-22,,配達済み
201910140002-1,2019-10-14,C-001215,CANB11,1,289900,2019-10-19,,配達済み
201910140003-1,2019-10-14,C-002370,IMU,1,1230,2019-10-24,,配達済み
201910140009-1,2019-10-14,C-002724,INDB5,3,464400,2019-10-23,,配達済み
201910140010-1,2019-10-14,C-002870,CADB11,3,1094400,2019-10-20,,配達済み
201910140013-1,2019-10-14,C-003250,INDB3,8,934400,2019-10-21,,配達済み
201910140015-1,2019-10-14,C-003378,INDB5,3,464400,2019-10-22,,配達済み
201910150002-1,2019-10-15,C-000157,ZEDB1,2,249600,2019-10-26,,配達済み
201910150002-2,2019-10-15,C-000157,INNB5,3,479400,2019-10-23,,配達済み
201910150003-1,2019-10-15,C-001395,ID23,1,19980,2019-10-25,,配達済み
201910150005-1,2019-10-15,C-002439,CANB11,1,289900,2019-10-25,,配達済み
201910180000-1,2019-10-18,C-000226,CADB15,1,679800,2019-10-28,,配達済み
201910180002-1,2019-10-18,C-000611,CADB5,3,584400,2019-10-27,,配達済み
201910180005-1,2019-10-18,C-001265,IMU,0,0,2019-10-29,,配達済み
201910180008-1,2019-10-18,C-002426,CADB5,1,194800,2019-10-28,,配達済み
201910180009-1,2019-10-18,C-002724,PUDB3,8,719520,2019-10-29,,配達済み
201910180011-1,2019-10-18,C-003249,PUNW1,1,67800,2019-10-27,,配達済み
201910190001-1,2019-10-19,C-001944,INNS9,1,219800,2019-10-26,,配達済み
201910190003-1,2019-10-19,C-002617,INNB1,2,149600,2019-10-26,,配達済み
201910190006-1,2019-10-19,C-003202,ZEDB7,1,216900,2019-10-25,,配達済み
201910190007-1,2019-10-19,C-003268,TADB3,1,45342,2019-10-25,,配達済み
201910200001-1,2019-10-20,C-000137,VEDB7,2,457800,2019-10-29,,配達済み
201910200002-1,2019-10-20,C-002732,INNS9,1,219800,2019-10-27,,配達済み
201910210001-1,2019-10-21,C-001997,VEDB11,2,799600,2019-11-03,,配達済み
201910240001-1,2019-10-24,C-000965,TADB3,9,408078,2019-11-03,,配達済み
201910240002-1,2019-10-24,C-001246,ZEDB1,3,374400,2019-11-03,,配達済み
201910250002-1,2019-10-25,C-000166,VEDB7,4,915600,2019-11-03,,配達済み
201910250003-1,2019-10-25,C-001359,INDB7,1,184800,2019-11-01,,配達済み
201910250006-1,2019-10-25,C-002148,INNB9,1,219800,2019-10-31,,配達済み
201910250007-1,2019-10-25,C-003521,INNG3,4,547200,2019-11-01,,配達済み
201910260000-1,2019-10-26,C-000488,VEDB13,2,1169600,2019-11-07,,配達済み
201910260002-1,2019-10-26,C-000986,ZENB7,1,231400,2019-11-05,,配達済み
201910260003-1,2019-10-26,C-001968,CANB11,1,289900,2019-11-05,,配達済み
201910260004-1,2019-10-26,C-002003,INNG3,1,136800,2019-11-05,,配達済み
201910260005-1,2019-10-26,C-002294,IKW,1,3781,2019-11-04,,配達済み
201910260007-1,2019-10-26,C-002353,INDB1,0,0,2019-11-07,,配達済み
201910260012-1,2019-10-26,C-002361,INDB3,2,233600,2019-11-04,,配達済み
201910260012-2,2019-10-26,C-002361,CANB1,1,129800,2019-11-04,,配達済み
201910270001-1,2019-10-27,C-000021,ZEDB3,5,779000,2019-11-07,,配達済み
201910270004-1,2019-10-27,C-000559,INNG9,0,0,2019-11-05,,配達済み
201910270005-1,2019-10-27,C-000672,INNG3,4,547200,2019-11-05,,配達済み
201910270006-1,2019-10-27,C-001618,ZEDB9,0,0,2019-11-06,,配達済み
201910270007-1,2019-10-27,C-002612,IKW,3,11343,2019-11-07,,配達済み
201910270009-1,2019-10-27,C-002657,INNS3,4,507200,2019-11-04,,配達済み
201910270010-1,2019-10-27,C-002810,VENB7,7,2168600,2019-11-06,,配達済み
201910270010-2,2019-10-27,C-002810,CANB13,4,1399200,2019-11-07,,配達済み
201910270011-1,2019-10-27,C-003100,ZENB5,6,1042800,2019-11-05,,配達済み
201910270015-1,2019-10-27,C-003224,VEDB11,2,799600,2019-11-05,,配達済み
201910270016-1,2019-10-27,C-003585,INDB5,4,619200,2019-11-06,2019-10-28,キャンセル
201910280000-1,2019-10-28,C-000166,TADB3,5,226710,2019-11-11,,配達済み
201910280001-1,2019-10-28,C-001650,INDB3,1,116800,2019-11-07,,配達済み
201910280004-1,2019-10-28,C-002295,CANB11,1,289900,2019-11-07,,配達済み
201910290001-1,2019-10-29,C-002610,TADB3,4,181368,2019-11-09,,配達済み
201911010000-1,2019-11-01,C-003040,IMW,2,5074,2019-11-11,,配達済み
201911010001-1,2019-11-01,C-003281,CANB7,5,1149500,2019-11-10,,配達済み
201911010004-1,2019-11-01,C-003634,INNG5,3,509400,2019-11-10,,配達済み
201911020001-1,2019-11-02,C-001724,INNB5,2,319600,2019-11-11,,配達済み
201911020003-1,2019-11-02,C-002492,ZEDB9,1,256400,2019-11-09,,配達済み
201911020004-1,2019-11-02,C-003204,INNG7,0,0,2019-11-09,,配達済み
201911030001-1,2019-11-03,C-000163,PUNS3,1,98740,2019-11-13,,配達済み
201911030002-1,2019-11-03,C-000267,ZENB9,1,279900,2019-11-11,,配達済み
201911030003-1,2019-11-03,C-000542,ZENB7,2,462800,2019-11-14,,配達済み
201911030004-1,2019-11-03,C-001030,ID16,2,32600,2019-11-12,,配達済み
201911030005-1,2019-11-03,C-001520,ZENB1,4,415200,2019-11-15,,配達済み
201911030008-1,2019-11-03,C-001578,INNG7,5,959000,2019-11-12,,配達済み
201911030009-1,2019-11-03,C-003000,IMU,1,1230,2019-11-14,,配達済み
201911030015-1,2019-11-03,C-003212,VENB7,7,2168600,2019-11-13,,配達済み
201911040001-1,2019-11-04,C-000008,PUDB3,3,269820,2019-11-15,,配達済み
201911040001-2,2019-11-04,C-000008,INDB3,5,584000,2019-11-13,,配達済み
201911040004-1,2019-11-04,C-000029,ZENB5,2,347600,2019-11-15,2019-11-20,キャンセル
201911040005-1,2019-11-04,C-000029,PUNR3,3,296220,2019-11-12,,配達済み
201911040009-1,2019-11-04,C-000540,INNG5,2,339600,2019-11-16,,配達済み
201911040009-2,2019-11-04,C-000540,INDB7,1,184800,2019-11-14,,配達済み
201911040010-1,2019-11-04,C-000911,CANB11,7,2029300,2019-11-15,,配達済み
201911040010-2,2019-11-04,C-000911,VEDB5,5,1124000,2019-11-13,,配達済み
201911040010-3,2019-11-04,C-000911,VENB5,2,539600,2019-11-14,,配達済み
201911040013-1,2019-11-04,C-001368,VENB9,2,739600,2019-11-17,,配達済み
201911040015-1,2019-11-04,C-001804,ZENB7,2,462800,2019-11-15,,配達済み
201911040017-1,2019-11-04,C-002167,ZENB9,1,279900,2019-11-14,2019-11-22,キャンセル
201911040021-1,2019-11-04,C-002736,CANB5,2,399600,2019-11-16,,配達済み
201911040022-1,2019-11-04,C-002855,PUNR3,4,394960,2019-11-12,,配達済み
201911040023-1,2019-11-04,C-003064,ZEDB7,2,433800,2019-11-15,,配達済み
201911040024-1,2019-11-04,C-003151,VENB7,2,619600,2019-11-16,,配達済み
201911040025-1,2019-11-04,C-003270,TADB1,1,14970,2019-11-14,2019-11-20,キャンセル
201911040027-1,2019-11-04,C-003554,INDB5,1,154800,2019-11-17,,配達済み
201911070001-1,2019-11-07,C-000512,CADB5,1,194800,2019-11-17,,配達済み
201911070002-1,2019-11-07,C-000553,ZENB1,0,0,2019-11-18,,配達済み
201911070005-1,2019-11-07,C-000699,VEDB5,1,224800,2019-11-18,2019-11-17,キャンセル
201911070006-1,2019-11-07,C-002736,INNG3,9,1231200,2019-11-12,,配達済み
201911070007-1,2019-11-07,C-002926,CANB7,2,459800,2019-11-16,2019-11-17,キャンセル
201911070009-1,2019-11-07,C-003394,CANB11,1,289900,2019-11-17,,配達済み
201911090000-1,2019-11-09,C-002814,PUNR3,4,394960,2019-11-18,,配達済み
201911090003-1,2019-11-09,C-003550,INNG3,5,684000,2019-11-19,,配達済み
201911100001-1,2019-11-10,C-000237,VENB7,2,619600,2019-11-14,,配達済み
201911100003-1,2019-11-10,C-000507,CADB9,4,1279200,2019-11-18,,配達済み
201911100004-1,2019-11-10,C-000512,TADB1,5,74850,2019-11-19,,配達済み
201911100006-1,2019-11-10,C-000697,PUNB3,0,0,2019-11-16,,配達済み
201911100007-1,2019-11-10,C-001705,ZENB5,4,695200,2019-11-23,,配達済み
201911100008-1,2019-11-10,C-001855,CANB7,1,229900,2019-11-21,,配達済み
201911100011-1,2019-11-10,C-002230,TADB5,0,0,2019-11-21,,配達済み
201911100014-1,2019-11-10,C-002738,CANB3,1,149800,2019-11-14,,配達済み
201911100018-1,2019-11-10,C-003206,VEDB5,1,224800,2019-11-20,,配達済み
201911100021-1,2019-11-10,C-003281,VENB7,1,309800,2019-11-21,,配達済み
201911100022-1,2019-11-10,C-003420,CANB7,0,0,2019-11-22,,配達済み
201911100023-1,2019-11-10,C-003713,CADB9,2,639600,2019-11-15,,配達済み
201911110001-1,2019-11-11,C-000290,TADB3,8,362736,2019-11-22,,配達済み
201911110002-1,2019-11-11,C-000935,IKU,1,2831,2019-11-19,,配達済み
201911110006-1,2019-11-11,C-001060,CANB11,2,579800,2019-11-17,,配達済み
201911110009-1,2019-11-11,C-001424,INNG5,3,509400,2019-11-19,,配達済み
201911110010-1,2019-11-11,C-001971,ZENB5,4,695200,2019-11-22,,配達済み
201911110012-1,2019-11-11,C-002752,VENB9,1,369800,2019-11-20,,配達済み
201911110013-1,2019-11-11,C-003115,IMU,1,1230,2019-11-20,,配達済み
201911110015-1,2019-11-11,C-003125,INNS5,1,159800,2019-11-22,,配達済み
201911110016-1,2019-11-11,C-003568,VENB5,1,269800,2019-11-18,,配達済み
201911140000-1,2019-11-14,C-000435,INNG5,7,1188600,2019-11-22,,配達済み
201911140005-1,2019-11-14,C-001327,CANB9,1,259800,2019-11-25,,配達済み
201911140007-1,2019-11-14,C-001779,ZENB5,15,2607000,2019-11-23,,配達済み
201911140008-1,2019-11-14,C-002400,CANB9,1,259800,2019-11-23,,配達済み
201911140010-1,2019-11-14,C-002795,IKU,1,2831,2019-11-23,,配達済み
201911140011-1,2019-11-14,C-003021,TADB1,3,44910,2019-11-23,,配達済み
201911150000-1,2019-11-15,C-000774,TADB5,2,248684,2019-11-23,,配達済み
201911150001-1,2019-11-15,C-001082,ZENB9,1,279900,2019-11-25,,配達済み
201911150007-1,2019-11-15,C-001635,INNB7,0,0,2019-11-26,,配達済み
201911150008-1,2019-11-15,C-002192,VEDB3,1,184800,2019-11-24,,配達済み
201911150009-1,2019-11-15,C-002663,CANB5,1,199800,2019-11-27,,配達済み
201911160002-1,2019-11-16,C-000010,TADB1,7,104790,2019-11-22,,配達済み
201911160003-1,2019-11-16,C-001373,VENB5,1,269800,2019-11-27,,配達済み
201911160004-1,2019-11-16,C-001814,PUNW1,2,135600,2019-11-27,,配達済み
201911170004-1,2019-11-17,C-000789,CANB5,2,399600,2019-11-25,,配達済み
201911170004-2,2019-11-17,C-000789,ZENB5,9,1564200,2019-11-25,,配達済み
201911170006-1,2019-11-17,C-000834,CANB9,1,259800,2019-11-27,,配達済み
201911170006-2,2019-11-17,C-000834,VENB5,0,0,2019-11-26,,配達済み
201911170007-1,2019-11-17,C-002610,ZEDB5,3,536700,2019-11-27,,配達済み
201911170008-1,2019-11-17,C-002805,CANB3,1,149800,2019-11-23,,配達済み
201911170009-1,2019-11-17,C-003583,CADB7,2,469600,2019-11-25,,配達済み
201911170011-1,2019-11-17,C-003750,CANB11,1,289900,2019-11-29,,配達済み
201911180001-1,2019-11-18,C-001700,VENB9,6,2218800,2019-11-27,,配達済み
201911180003-1,2019-11-18,C-002226,ZENB5,2,347600,2019-11-30,,配達済み
201911180005-1,2019-11-18,C-002599,PUNB3,4,394960,2019-11-26,,配達済み
201911180007-1,2019-11-18,C-002817,ZEDB5,1,178900,2019-12-01,,配達済み
201911190000-1,2019-11-19,C-000034,VEDB5,2,449600,2019-11-29,,配達済み
201911190002-1,2019-11-19,C-000691,PUNB3,1,98740,2019-11-27,,配達済み
201911190005-1,2019-11-19,C-003058,CADB11,3,1094400,2019-11-29,,配達済み
201911190006-1,2019-11-19,C-003470,ZENB3,1,154800,2019-11-27,,配達済み
201911210001-1,2019-11-21,C-000541,INNG9,1,229800,2019-12-04,2019-11-26,キャンセル
201911210004-1,2019-11-21,C-001497,ZENB7,1,231400,2019-11-30,,配達済み
201911210006-1,2019-11-21,C-001912,INDB3,1,116800,2019-12-03,2019-11-26,キャンセル
201911210007-1,2019-11-21,C-002603,INDB9,1,216800,2019-11-30,,配達済み
201911210008-1,2019-11-21,C-003066,INNB3,1,126800,2019-12-02,,配達済み
201911210010-1,2019-11-21,C-003374,INDB7,6,1108800,2019-12-02,,配達済み
201911220001-1,2019-11-22,C-000065,ID16,2,32600,2019-12-03,,配達済み
201911220003-1,2019-11-22,C-000766,CANB13,1,349800,2019-12-01,,配達済み
201911220003-2,2019-11-22,C-000766,INNB5,3,479400,2019-12-03,,配達済み
201911220004-1,2019-11-22,C-001494,IKU,1,2831,2019-12-01,,配達済み
